remote_ratio,salary_in_usd,work_year,company_size,experience_level,employee_residence,company_location,job_title
100,141525,2022,M,SE,US,US,Data Scientist
100,191475,2022,M,SE,US,US,Data Scientist
100,141525,2022,M,SE,US,US,Data Scientist
100,102663,2022,M,SE,GB,GB,Analytics Engineer
100,80041,2022,M,SE,GB,GB,Analytics Engineer
100,191475,2022,M,SE,US,US,Data Scientist
100,141525,2022,M,SE,US,US,Data Scientist
100,104611,2022,M,SE,GB,GB,Data Engineer
100,82280,2022,M,SE,GB,GB,Data Engineer
100,191475,2022,M,SE,US,US,Data Scientist
100,141525,2022,M,SE,US,US,Data Scientist
0,191475,2022,M,SE,US,US,Data Scientist
0,141525,2022,M,SE,US,US,Data Scientist
0,115000,2022,L,SE,US,US,Data Analyst
50,31519,2022,M,EN,ES,ES,Data Scientist
100,81000,2022,M,SE,US,US,other
100,66000,2022,M,SE,US,US,other
100,46000,2022,L,EN,US,US,Data Analyst
100,80000,2022,L,EN,US,US,Data Engineer
100,200000,2022,S,EX,US,US,Machine Learning Scientist
100,180000,2022,S,EX,US,US,Machine Learning Scientist
100,200000,2022,S,EX,US,US,AI Scientist
0,204100,2022,M,SE,US,US,Data Scientist
0,136100,2022,M,SE,US,US,Data Scientist
0,250000,2022,M,SE,US,US,Analytics Engineer
0,63000,2022,M,SE,US,US,Analytics Engineer
0,118208,2022,M,MI,GB,GB,Data Scientist
0,110820,2022,M,MI,GB,GB,Data Scientist
50,19073,2021,L,EN,other,other,other
100,191475,2022,M,SE,US,US,Data Scientist
100,141525,2022,M,SE,US,US,Data Scientist
100,191475,2022,M,SE,US,US,Data Scientist
100,141525,2022,M,SE,US,US,Data Scientist
100,191475,2022,M,SE,US,US,Data Scientist
100,141525,2022,M,SE,US,US,Data Scientist
100,95000,2022,M,SE,US,US,Data Specialist
100,70000,2022,M,SE,US,US,Data Specialist
100,75000,2022,M,MI,other,US,Applied Machine Learning Scientist
50,7500,2022,M,MI,other,other,Analytics Engineer
0,113000,2022,L,MI,US,US,Data Analyst
100,170000,2022,M,SE,US,US,Data Scientist
100,130000,2022,M,SE,US,US,Data Scientist
100,113000,2022,L,MI,US,US,other
100,140000,2022,M,MI,US,US,other
100,50000,2021,S,SE,other,other,Data Analyst
100,53368,2022,M,MI,AU,AU,BI Data Analyst
0,175000,2022,M,SE,US,US,Data Scientist
0,140000,2022,M,SE,US,US,Data Scientist
50,29944,2022,S,SE,PT,PT,other
0,250000,2022,M,SE,US,US,Analytics Engineer
0,63000,2022,M,SE,US,US,Analytics Engineer
0,160000,2022,L,SE,US,US,Data Scientist
0,119299,2022,L,SE,US,US,Data Scientist
50,145000,2022,L,MI,US,US,Research Scientist
0,105000,2022,M,SE,US,US,Data Engineer
0,90000,2022,M,SE,US,US,Data Engineer
100,146200,2022,M,SE,US,US,other
100,124269,2022,M,SE,US,US,other
0,225000,2022,M,MI,US,US,Data Scientist
0,160000,2022,M,MI,US,US,Data Scientist
100,54634,2022,S,MI,NL,NL,Data Scientist
100,185800,2022,M,SE,CA,CA,Data Engineer
100,137400,2022,M,SE,CA,CA,Data Engineer
0,245000,2022,M,SE,US,US,Analytics Engineer
0,180000,2022,M,SE,US,US,Analytics Engineer
0,203500,2022,M,SE,US,US,Analytics Engineer
0,152000,2022,M,SE,US,US,Analytics Engineer
0,250000,2022,M,SE,US,US,Data Engineer
0,63000,2022,M,SE,US,US,Data Engineer
100,186000,2022,M,SE,US,US,Machine Learning Infrastructure Engineer
100,148800,2022,M,SE,US,US,Machine Learning Infrastructure Engineer
50,95386,2022,L,SE,IN,IN,other
50,128058,2022,L,MI,GB,GB,ML Engineer
0,82000,2022,L,EN,US,US,Data Scientist
100,110000,2022,M,EN,other,FR,Data Scientist
50,173000,2022,M,MI,US,US,Applied Machine Learning Scientist
0,203500,2022,M,SE,US,US,Data Scientist
0,152000,2022,M,SE,US,US,Data Scientist
100,186000,2022,M,SE,US,US,ML Engineer
100,148800,2022,M,SE,US,US,ML Engineer
100,6270,2022,L,EN,BR,BR,BI Data Analyst
100,158000,2022,M,MI,US,US,Data Science Manager
100,134000,2022,M,MI,US,US,Data Science Manager
100,170000,2022,M,SE,US,US,Data Scientist
100,120000,2022,M,SE,US,US,Data Scientist
100,200000,2022,M,EX,US,US,Analytics Engineer
100,150000,2022,M,EX,US,US,Analytics Engineer
0,216200,2022,M,SE,US,US,Data Analyst
0,144100,2022,M,SE,US,US,Data Analyst
0,115573,2022,M,MI,NL,NL,Data Scientist
0,89306,2022,M,MI,NL,NL,Data Scientist
0,250000,2022,M,SE,US,US,other
0,63000,2022,M,SE,US,US,other
100,135000,2022,M,SE,US,US,Data Engineer
100,85000,2022,M,SE,US,US,Data Engineer
100,135000,2022,M,SE,US,US,ML Engineer
100,85000,2022,M,SE,US,US,ML Engineer
100,206000,2022,M,SE,US,US,Data Science Manager
100,175100,2022,M,SE,US,US,Data Science Manager
0,189650,2022,M,SE,US,US,ML Engineer
0,164996,2022,M,SE,US,US,ML Engineer
100,149040,2022,M,SE,US,US,Data Architect
100,113899,2022,M,SE,US,US,Data Architect
100,154000,2022,M,SE,US,US,Data Engineer
100,126000,2022,M,SE,US,US,Data Engineer
100,200000,2022,L,SE,US,US,ML Engineer
100,150000,2022,L,SE,US,US,ML Engineer
0,195700,2022,M,SE,US,US,Data Engineer
0,130500,2022,M,SE,US,US,Data Engineer
100,170000,2022,M,SE,US,US,Analytics Engineer
100,135000,2022,M,SE,US,US,Analytics Engineer
0,98506,2022,M,MI,GB,GB,Data Engineer
0,73880,2022,M,MI,GB,GB,Data Engineer
100,117000,2022,M,SE,US,US,Data Analyst
100,99450,2022,M,SE,US,US,Data Analyst
100,200000,2022,M,SE,other,other,Data Engineer
100,135000,2022,M,SE,other,other,Data Engineer
0,193900,2022,M,SE,US,US,ML Engineer
0,129299,2022,M,SE,US,US,ML Engineer
100,55410,2022,S,EN,GB,GB,ML Engineer
0,86193,2022,M,SE,GB,GB,Data Analyst
0,61565,2022,M,SE,GB,GB,Data Analyst
100,175000,2022,M,SE,US,US,Data Analyst
100,130000,2022,M,SE,US,US,Data Analyst
0,188100,2022,M,SE,US,US,Data Engineer
0,139860,2022,M,SE,US,US,Data Engineer
0,248700,2022,M,SE,US,US,ML Engineer
0,167100,2022,M,SE,US,US,ML Engineer
100,5723,2022,S,MI,IN,IN,Data Analyst
0,123400,2022,M,SE,US,US,Data Scientist
0,88100,2022,M,SE,US,US,Data Scientist
100,50432,2022,S,MI,DE,DE,BI Data Analyst
0,245000,2022,M,SE,US,US,Data Scientist
0,205000,2022,M,SE,US,US,Data Scientist
0,141300,2022,M,SE,US,US,Data Engineer
0,102100,2022,M,SE,US,US,Data Engineer
0,141300,2022,M,SE,US,US,Data Architect
0,102100,2022,M,SE,US,US,Data Architect
100,50000,2022,L,EN,other,other,Data Analyst
100,84053,2022,L,EN,other,other,Data Scientist
50,61565,2022,S,MI,GB,GB,other
0,250000,2022,M,SE,US,US,Data Architect
0,63000,2022,M,SE,US,US,Data Architect
100,189500,2022,L,SE,US,US,Data Science Manager
100,140100,2022,L,SE,US,US,Data Science Manager
100,177600,2022,L,SE,US,US,Data Engineer
100,131300,2022,L,SE,US,US,Data Engineer
0,24000,2022,M,MI,US,US,Data Engineer
0,24000,2022,M,MI,US,US,Data Engineer
0,250000,2022,M,SE,US,US,Data Engineer
0,63000,2022,M,SE,US,US,Data Engineer
100,202900,2022,L,SE,US,US,ML Engineer
100,131300,2022,L,SE,US,US,ML Engineer
100,145000,2022,M,SE,US,US,Data Engineer
100,115000,2022,M,SE,US,US,Data Engineer
50,115000,2022,L,EN,US,US,ML Engineer
0,193900,2022,M,MI,US,US,ML Engineer
0,129299,2022,M,MI,US,US,ML Engineer
100,180000,2022,L,SE,US,US,Data Scientist
100,140000,2022,L,SE,US,US,Data Scientist
0,216200,2022,M,MI,US,US,Data Analyst
0,144100,2022,M,MI,US,US,Data Analyst
0,216000,2022,M,SE,US,US,Machine Learning Scientist
0,144000,2022,M,SE,US,US,Machine Learning Scientist
100,150000,2022,L,EN,US,US,Data Analyst
100,12171,2021,M,EN,IN,IN,other
100,53416,2022,L,MI,IN,other,Data Scientist
50,50000,2022,M,EN,other,other,other
50,250000,2021,L,SE,US,US,other
0,84053,2022,L,EX,NL,NL,Research Scientist
100,131752,2022,M,MI,GB,GB,Data Scientist
100,48000,2022,S,SE,other,US,Analytics Engineer
0,260500,2022,M,EX,US,US,Data Science Manager
0,175100,2022,M,EX,US,US,Data Science Manager
100,210000,2022,M,SE,US,US,Data Engineer
100,100000,2022,M,SE,US,US,Data Engineer
100,55000,2022,S,EN,US,US,Data Analyst
100,130000,2022,M,MI,US,US,Data Analyst
100,77119,2022,L,SE,FR,GB,Applied Machine Learning Scientist
50,52008,2022,S,EN,other,other,Data Scientist
100,30523,2022,S,MI,IN,IN,Applied Machine Learning Scientist
0,206699,2022,M,SE,US,US,Data Engineer
0,99100,2022,M,SE,US,US,Data Engineer
0,200000,2022,M,MI,US,US,Analytics Engineer
0,54000,2022,M,MI,US,US,Analytics Engineer
0,250000,2022,M,SE,US,US,Data Engineer
0,63000,2022,M,SE,US,US,Data Engineer
0,250000,2022,M,SE,US,US,Data Architect
0,63000,2022,M,SE,US,US,Data Architect
0,250000,2022,M,SE,US,US,Data Engineer
0,63000,2022,M,SE,US,US,Data Engineer
50,130000,2022,L,EN,US,US,Analytics Engineer
0,100000,2022,L,SE,US,US,Data Engineer
0,80000,2022,L,SE,US,US,Data Engineer
0,160000,2022,L,SE,US,US,Data Scientist
0,100000,2022,L,SE,US,US,Data Scientist
100,221300,2022,L,SE,US,US,Data Specialist
100,148700,2022,L,SE,US,US,Data Specialist
100,30000,2022,L,EN,GB,GB,ML Engineer
50,28368,2022,M,EN,FR,FR,Data Analyst
0,91118,2022,M,MI,GB,GB,Data Engineer
0,61565,2022,M,MI,GB,GB,Data Engineer
100,60938,2022,S,MI,DE,DE,Data Scientist
0,249259,2022,M,SE,US,US,Data Science Manager
0,185400,2022,M,SE,US,US,Data Science Manager
100,170000,2022,M,SE,US,US,Data Engineer
100,130000,2022,M,SE,US,US,Data Engineer
50,80036,2022,M,MI,GB,GB,Data Scientist
100,128874,2022,M,SE,US,US,Data Analyst
100,93700,2022,M,SE,US,US,Data Analyst
100,180000,2022,M,SE,US,US,ML Engineer
100,100000,2022,M,SE,US,US,ML Engineer
100,136260,2022,M,SE,US,US,Data Analyst
100,109280,2022,M,SE,US,US,Data Analyst
100,160000,2022,L,SE,US,US,Data Scientist
100,92000,2022,L,SE,US,US,Data Scientist
100,200000,2022,M,SE,US,US,Data Engineer
100,160000,2022,M,SE,US,US,Data Engineer
0,135446,2022,M,MI,GB,GB,Data Engineer
0,104663,2022,M,MI,GB,GB,Data Engineer
100,117000,2022,M,SE,US,US,Data Analyst
100,99450,2022,M,SE,US,US,Data Analyst
100,129000,2022,L,EN,US,US,Data Engineer
100,86000,2022,L,EN,US,US,Data Engineer
100,13493,2019,L,EN,IN,IN,Data Engineer
100,13493,2019,L,EN,IN,IN,Data Engineer
0,160000,2022,L,SE,US,US,Data Scientist
0,119299,2022,L,SE,US,US,Data Scientist
100,100000,2022,L,SE,US,US,Business Data Analyst
50,25000,2022,M,MI,other,other,Data Scientist
50,65256,2022,M,MI,other,other,Data Analyst
100,200000,2022,M,MI,US,US,AI Scientist
100,180000,2022,L,EN,US,US,other
100,153000,2022,L,MI,US,US,Data Scientist
100,210000,2022,M,SE,US,US,Data Engineer
100,100000,2022,M,SE,US,US,Data Engineer
100,150075,2022,M,SE,US,US,Data Analyst
100,110925,2022,M,SE,US,US,Data Analyst
100,22800,2022,M,MI,other,other,Machine Learning Scientist
100,160000,2022,L,SE,US,US,Data Scientist
100,92000,2022,L,SE,US,US,Data Scientist
100,202900,2022,L,SE,US,US,ML Engineer
100,131300,2022,L,SE,US,US,ML Engineer
100,22809,2019,M,EN,PT,PT,Data Analyst
0,15000,2022,L,EN,other,other,Data Analyst
100,175000,2022,M,SE,US,US,Data Engineer
100,135000,2022,M,SE,US,US,Data Engineer
100,133766,2022,L,SE,AU,AU,Data Science Manager
0,83000,2022,L,EN,US,US,ML Engineer
100,92350,2022,M,MI,GB,GB,Data Engineer
100,67723,2022,M,MI,GB,GB,Data Engineer
0,186000,2022,M,SE,US,US,Data Scientist
0,148800,2022,M,SE,US,US,Data Scientist
0,112900,2022,M,SE,US,US,Data Analyst
0,90320,2022,M,SE,US,US,Data Analyst
0,240000,2022,M,SE,US,US,ML Engineer
0,160000,2022,M,SE,US,US,ML Engineer
100,300000,2022,M,SE,US,US,Data Science Manager
100,200000,2022,M,SE,US,US,Data Science Manager
50,65666,2022,S,MI,DE,DE,Data Engineer
100,200000,2022,L,MI,IN,US,AI Scientist
0,116976,2022,M,MI,GB,GB,ML Engineer
0,92350,2022,M,MI,GB,GB,ML Engineer
0,120000,2022,M,MI,US,US,AI Scientist
100,112900,2022,M,SE,US,US,Data Analyst
100,90320,2022,M,SE,US,US,Data Analyst
100,145000,2022,M,SE,US,US,Data Analytics Manager
100,105400,2022,M,SE,US,US,Data Analytics Manager
0,49268,2019,S,EN,DE,DE,Data Scientist
0,110820,2022,M,MI,GB,GB,Data Engineer
0,92350,2022,M,MI,GB,GB,Data Engineer
100,215300,2022,L,SE,US,US,Data Scientist
100,158200,2022,L,SE,US,US,Data Scientist
100,209100,2022,L,SE,US,US,Data Engineer
100,154600,2022,L,SE,US,US,Data Engineer
0,115933,2022,M,SE,US,US,Data Analyst
0,81666,2022,M,SE,US,US,Data Analyst
100,175000,2022,M,SE,US,US,Data Engineer
100,155000,2022,M,SE,US,US,Data Engineer
100,84053,2022,M,MI,FR,DE,ML Engineer
0,164000,2022,M,SE,US,US,Data Analyst
0,132000,2022,M,SE,US,US,Data Analyst
100,170000,2022,M,SE,US,US,Data Scientist
100,123000,2022,M,SE,US,US,Data Scientist
0,189650,2022,M,SE,US,US,ML Engineer
0,164996,2022,M,SE,US,US,ML Engineer
0,52533,2022,M,MI,GR,GR,other
0,52533,2022,M,MI,GR,GR,other
100,115222,2022,S,EX,CA,CA,other
100,165400,2022,M,SE,US,US,Data Engineer
100,132320,2022,M,SE,US,US,Data Engineer
100,208775,2022,M,SE,US,US,Data Architect
100,147800,2022,M,SE,US,US,Data Architect
100,136994,2022,M,SE,US,US,Data Engineer
100,101570,2022,M,SE,US,US,Data Engineer
100,128874,2022,M,SE,US,US,Data Analyst
100,93700,2022,M,SE,US,US,Data Analyst
50,76309,2022,L,EX,IN,IN,other
100,35093,2022,L,EN,GB,GB,ML Engineer
100,183600,2022,L,SE,US,US,Data Engineer
100,100800,2022,L,SE,US,US,Data Engineer
100,49253,2022,M,MI,GB,GB,Data Analyst
100,36940,2022,M,MI,GB,GB,Data Analyst
100,42026,2022,M,MI,ES,ES,Data Analyst
100,31519,2022,M,MI,ES,ES,Data Analyst
100,84053,2022,M,MI,ES,ES,Data Engineer
100,73546,2022,M,MI,ES,ES,Data Engineer
100,98506,2022,M,MI,GB,GB,Data Engineer
100,86193,2022,M,MI,GB,GB,Data Engineer
100,84053,2022,M,MI,GR,GR,Data Engineer
100,73546,2022,M,MI,GR,GR,Data Engineer
0,189650,2022,M,SE,US,US,ML Engineer
0,164996,2022,M,SE,US,US,ML Engineer
100,42026,2022,M,MI,GR,GR,Data Analyst
100,31519,2022,M,MI,GR,GR,Data Analyst
100,92350,2022,M,MI,GB,GB,Data Engineer
100,73880,2022,M,MI,GB,GB,Data Engineer
0,215300,2022,L,SE,US,US,Data Scientist
0,140400,2022,L,SE,US,US,Data Scientist
100,63039,2022,M,MI,ES,ES,Data Engineer
100,47280,2022,M,MI,ES,ES,Data Engineer
100,260000,2022,M,SE,US,US,Data Scientist
100,180000,2022,M,SE,US,US,Data Scientist
0,67723,2022,M,MI,GB,GB,Data Scientist
0,43096,2022,M,MI,GB,GB,Data Scientist
100,63039,2022,M,MI,GR,GR,Data Engineer
100,47280,2022,M,MI,GR,GR,Data Engineer
100,73880,2022,M,MI,GB,GB,Data Engineer
100,55410,2022,M,MI,GB,GB,Data Engineer
50,51064,2021,L,MI,other,other,ML Engineer
100,60000,2022,L,SE,other,other,other
0,82900,2022,M,MI,US,US,Data Engineer
0,63900,2022,M,MI,US,US,Data Engineer
100,160000,2022,L,MI,US,US,Machine Learning Scientist
100,112300,2022,L,MI,US,US,Machine Learning Scientist
100,241000,2022,M,MI,US,US,Data Science Manager
100,159000,2022,M,MI,US,US,Data Science Manager
0,180000,2022,M,SE,US,US,Data Scientist
0,80000,2022,M,SE,US,US,Data Scientist
0,58000,2022,S,MI,US,US,Data Analyst
0,58000,2022,S,MI,US,US,Data Analyst
0,136000,2022,M,SE,US,US,Data Engineer
0,108800,2022,M,SE,US,US,Data Engineer
100,242000,2022,M,EX,US,US,Data Engineer
100,200000,2022,M,EX,US,US,Data Engineer
0,61565,2022,M,MI,GB,GB,Data Scientist
0,36940,2022,M,MI,GB,GB,Data Scientist
0,73880,2022,M,MI,GB,GB,Data Engineer
0,49253,2022,M,MI,GB,GB,Data Engineer
100,165220,2022,M,SE,US,US,Data Scientist
100,120160,2022,M,SE,US,US,Data Scientist
100,124190,2022,M,SE,US,US,Data Analyst
100,90320,2022,M,SE,US,US,Data Analyst
0,181940,2022,M,SE,US,US,Data Engineer
0,132320,2022,M,SE,US,US,Data Engineer
0,220110,2022,M,SE,US,US,Data Engineer
0,160080,2022,M,SE,US,US,Data Engineer
0,180000,2022,L,SE,US,US,Data Scientist
0,120000,2022,L,SE,US,US,Data Scientist
0,126500,2022,M,MI,US,US,Data Analyst
0,106260,2022,M,MI,US,US,Data Analyst
0,116000,2022,M,SE,US,US,Data Analyst
0,99000,2022,M,SE,US,US,Data Analyst
100,155000,2022,M,SE,US,US,Data Analyst
100,120600,2022,M,SE,US,US,Data Analyst
0,130000,2022,M,MI,US,US,Data Scientist
0,90000,2022,M,MI,US,US,Data Scientist
100,170000,2022,M,MI,US,US,Data Engineer
100,150000,2022,M,MI,US,US,Data Engineer
100,102100,2022,M,SE,US,US,Data Analyst
100,84900,2022,M,SE,US,US,Data Analyst
100,136620,2022,M,SE,US,US,Data Scientist
100,99360,2022,M,SE,US,US,Data Scientist
0,110820,2022,M,SE,GB,GB,Data Scientist
0,98506,2022,M,SE,GB,GB,Data Scientist
100,146000,2022,M,SE,US,US,Data Scientist
100,123000,2022,M,SE,US,US,Data Scientist
100,49253,2022,M,EN,GB,GB,Data Engineer
100,43096,2022,M,EN,GB,GB,Data Engineer
100,130000,2022,M,EX,US,US,Data Analyst
100,110000,2022,M,EX,US,US,Data Analyst
100,170000,2022,M,SE,US,US,Data Analyst
100,135000,2022,M,SE,US,US,Data Analyst
100,161342,2022,M,SE,US,US,Data Science Manager
100,137141,2022,M,SE,US,US,Data Science Manager
100,167000,2022,M,SE,US,US,Data Scientist
100,123000,2022,M,SE,US,US,Data Scientist
0,73880,2022,M,SE,GB,GB,Data Engineer
0,61565,2022,M,SE,GB,GB,Data Engineer
100,211500,2022,M,SE,US,US,Data Scientist
100,138600,2022,M,SE,US,US,Data Scientist
100,192400,2022,M,SE,CA,CA,Data Architect
100,90700,2022,M,SE,CA,CA,Data Architect
100,130000,2022,M,SE,CA,CA,Data Analyst
100,61300,2022,M,SE,CA,CA,Data Analyst
100,130000,2022,M,SE,CA,CA,Data Analyst
100,61300,2022,M,SE,CA,CA,Data Analyst
0,160000,2022,L,SE,US,US,Data Engineer
0,113000,2022,L,SE,US,US,Data Engineer
0,150000,2022,M,SE,US,US,Data Scientist
0,95550,2022,M,SE,US,US,Data Scientist
100,167000,2022,M,MI,US,US,Data Analyst
100,115500,2022,M,MI,US,US,Data Analyst
100,112900,2022,M,SE,US,US,Data Analyst
100,90320,2022,M,SE,US,US,Data Analyst
100,112900,2022,M,SE,US,US,Data Analyst
100,90320,2022,M,SE,US,US,Data Analyst
100,165400,2022,M,SE,US,US,Data Engineer
100,132320,2022,M,SE,US,US,Data Engineer
100,243900,2022,M,SE,US,US,Data Engineer
100,156600,2022,M,SE,US,US,Data Engineer
100,136600,2022,M,SE,US,US,Data Analyst
100,109280,2022,M,SE,US,US,Data Analyst
100,128874,2022,M,SE,US,US,Data Engineer
100,93700,2022,M,SE,US,US,Data Engineer
100,224000,2022,M,EX,US,US,other
100,167875,2022,M,EX,US,US,other
100,175000,2022,M,EX,US,US,Analytics Engineer
100,135000,2022,M,EX,US,US,Analytics Engineer
100,209100,2022,L,SE,US,US,Data Engineer
100,154600,2022,L,SE,US,US,Data Engineer
100,180000,2022,M,SE,US,US,Data Engineer
100,160000,2022,M,SE,US,US,Data Engineer
0,205300,2022,L,SE,US,US,Data Scientist
0,140400,2022,L,SE,US,US,Data Scientist
100,176000,2022,M,SE,US,US,Data Scientist
100,144000,2022,M,SE,US,US,Data Scientist
100,200100,2022,M,SE,US,US,Data Engineer
100,160000,2022,M,SE,US,US,Data Engineer
0,70500,2022,M,SE,US,US,Data Engineer
0,54000,2022,M,SE,US,US,Data Engineer
0,205300,2022,M,SE,US,US,Data Scientist
0,140400,2022,M,SE,US,US,Data Scientist
0,205300,2022,M,SE,US,US,Analytics Engineer
0,184700,2022,M,SE,US,US,Analytics Engineer
100,175100,2022,M,SE,US,US,Data Engineer
100,140250,2022,M,SE,US,US,Data Engineer
100,116150,2022,M,SE,US,US,Data Analyst
100,99050,2022,M,SE,US,US,Data Analyst
100,145000,2022,M,SE,US,US,Data Engineer
100,130000,2022,M,SE,US,US,Data Engineer
100,112900,2022,M,SE,US,US,Data Analyst
100,90320,2022,M,SE,US,US,Data Analyst
0,85000,2022,M,MI,CA,CA,Data Analyst
0,75000,2022,M,MI,CA,CA,Data Analyst
100,214000,2022,M,SE,US,US,ML Engineer
100,192600,2022,M,SE,US,US,ML Engineer
100,266400,2022,M,SE,US,US,Data Architect
100,213120,2022,M,SE,US,US,Data Architect
100,155000,2022,M,SE,US,US,Data Engineer
100,115000,2022,M,SE,US,US,Data Engineer
0,141300,2022,M,MI,US,US,Data Scientist
0,102100,2022,M,MI,US,US,Data Scientist
100,115933,2022,M,SE,US,US,Data Analyst
100,81666,2022,M,SE,US,US,Data Analyst
0,206699,2022,M,MI,US,US,Data Engineer
0,99100,2022,M,MI,US,US,Data Engineer
100,130000,2022,M,SE,US,US,Data Engineer
100,110500,2022,M,SE,US,US,Data Engineer
0,61565,2022,M,MI,GB,GB,Data Analyst
0,43096,2022,M,MI,GB,GB,Data Analyst
100,80000,2022,M,SE,US,US,Data Analyst
100,60000,2022,M,SE,US,US,Data Analyst
100,192564,2022,M,SE,US,US,Data Architect
100,144854,2022,M,SE,US,US,Data Architect
100,230000,2022,M,SE,US,US,Data Scientist
100,150000,2022,M,SE,US,US,Data Scientist
100,150260,2022,M,SE,US,US,Data Analytics Manager
100,109280,2022,M,SE,US,US,Data Analytics Manager
100,170000,2022,M,SE,US,US,Data Analyst
100,150000,2022,M,SE,US,US,Data Analyst
100,160000,2022,M,MI,US,US,Data Scientist
100,130000,2022,M,MI,US,US,Data Scientist
0,67000,2022,M,EN,CA,CA,Data Analyst
0,52000,2022,M,EN,CA,CA,Data Analyst
100,154000,2022,M,SE,US,US,Data Engineer
100,126000,2022,M,SE,US,US,Data Engineer
0,129000,2022,M,SE,US,US,Data Analyst
0,99000,2022,M,SE,US,US,Data Analyst
100,210000,2022,M,SE,US,US,Data Scientist
100,140000,2022,M,SE,US,US,Data Scientist
100,210000,2022,M,SE,US,US,Data Scientist
100,140000,2022,M,SE,US,US,Data Scientist
100,210000,2022,M,SE,US,US,Data Scientist
100,140000,2022,M,SE,US,US,Data Scientist
100,100000,2022,M,SE,US,US,Data Analyst
100,69000,2022,M,SE,US,US,Data Analyst
100,210000,2022,M,SE,US,US,Data Scientist
100,140000,2022,M,SE,US,US,Data Scientist
100,150075,2022,M,SE,US,US,Data Analyst
100,110925,2022,M,SE,US,US,Data Analyst
100,100000,2022,M,SE,US,US,Data Engineer
100,25000,2022,M,SE,US,US,Data Engineer
100,126500,2022,M,SE,US,US,Data Analyst
100,106260,2022,M,SE,US,US,Data Analyst
100,220110,2022,M,SE,US,US,Data Engineer
100,160080,2022,M,SE,US,US,Data Engineer
100,105000,2022,M,SE,US,US,Data Analyst
100,100000,2022,M,SE,US,US,Data Analyst
100,170000,2022,M,SE,US,US,Data Analyst
100,135000,2022,M,SE,US,US,Data Analyst
100,230000,2022,M,SE,US,US,Data Scientist
100,140000,2022,M,SE,US,US,Data Scientist
100,135000,2022,M,MI,US,US,Data Analyst
100,50000,2022,M,MI,US,US,Data Analyst
100,220000,2022,M,SE,US,US,Data Scientist
100,140000,2022,M,SE,US,US,Data Scientist
0,172386,2022,M,MI,GB,GB,Data Scientist
0,86193,2022,M,MI,GB,GB,Data Scientist
100,220000,2022,M,SE,US,US,ML Engineer
100,120000,2022,M,SE,US,US,ML Engineer
100,200000,2022,M,MI,US,US,Data Scientist
100,120000,2022,M,MI,US,US,Data Scientist
100,120000,2022,S,SE,other,other,ML Engineer
100,65000,2022,S,SE,other,other,ML Engineer
100,324000,2022,M,EX,US,US,Data Engineer
100,216000,2022,M,EX,US,US,Data Engineer
100,210000,2022,M,SE,US,US,Data Engineer
100,100000,2022,M,SE,US,US,Data Engineer
100,185100,2022,M,SE,US,US,Data Scientist
100,104890,2022,M,SE,US,US,Data Scientist
100,105000,2022,M,SE,US,US,Data Engineer
100,80000,2022,M,SE,US,US,Data Engineer
100,76814,2022,M,MI,CA,CA,other
50,117104,2019,L,SE,CA,CA,other
50,192037,2022,L,EX,CA,CA,Director of Data Science
100,120000,2022,S,MI,US,US,ML Engineer
100,17805,2022,M,MI,IN,IN,Business Data Analyst
100,30523,2022,L,MI,IN,IN,Data Scientist
50,55684,2022,L,MI,PT,PT,Machine Learning Infrastructure Engineer
50,52533,2022,L,MI,DE,DE,Data Engineer
100,17805,2022,M,EN,IN,IN,Data Scientist
100,75000,2022,L,MI,other,US,Applied Machine Learning Scientist
100,157000,2022,L,MI,US,US,other
50,69133,2022,L,MI,CA,CA,Business Data Analyst
100,65000,2022,S,EN,US,US,Data Engineer
100,68293,2022,S,SE,other,other,ML Engineer
50,109000,2021,L,MI,US,US,Data Scientist
100,67597,2022,M,MI,CA,CA,Data Scientist
100,10000,2022,M,EN,PT,other,Computer Vision Engineer
100,20000,2022,S,MI,GR,GR,Data Analyst
100,102839,2021,L,SE,other,other,other
100,200000,2022,M,SE,other,US,other
100,51081,2022,L,EN,CA,CA,Data Scientist
100,78000,2022,M,MI,US,US,Data Scientist
100,135000,2022,M,SE,US,US,Data Engineer
100,115000,2022,M,SE,US,US,Data Engineer
100,83864,2022,L,MI,AU,AU,ML Engineer
100,40000,2022,L,EN,other,other,Data Scientist
100,31519,2022,S,MI,other,other,other
100,59888,2022,L,SE,NL,NL,ML Engineer
100,54742,2019,L,EN,other,DE,Data Engineer
50,89306,2022,L,SE,FR,FR,Research Scientist
50,83171,2022,M,EN,AU,AU,Data Scientist
100,165000,2022,M,SE,US,US,Data Scientist
50,153000,2022,M,MI,US,US,Machine Learning Scientist
100,100000,2022,M,SE,BR,US,Data Scientist
100,76814,2022,M,SE,CA,CA,other
100,33609,2022,L,MI,other,other,Data Scientist
100,75000,2022,S,MI,CA,CA,other
0,20000,2019,S,MI,other,other,other
100,30469,2022,M,EN,other,other,Applied Machine Learning Scientist
50,69999,2021,L,MI,other,other,Research Scientist
100,55475,2022,M,EN,other,DE,Data Engineer
0,61989,2022,L,MI,other,other,Research Scientist
100,152500,2022,M,SE,US,US,Data Science Manager
100,120000,2022,L,EN,US,US,Research Scientist
100,135000,2022,L,MI,US,US,Data Scientist
100,405000,2022,L,SE,US,US,other
0,150000,2021,L,SE,US,US,Data Engineer
